codigo,nome,capitulo,categoria
S03,"Luxação, entorse ou distensão das articulações e dos ligamentos da cabeça","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S04,Traumatismo dos nervos cranianos,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S05,Traumatismo do olho e da órbita ocular,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S06,Traumatismo intracraniano,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S07,Lesões por esmagamento da cabeça,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S08,Amputação traumática de parte da cabeça,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S09,Outros traumatismos da cabeça e os não especificados,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S00-S09 Traumatismos da cabeça
S10,Traumatismo superficial do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S11,Ferimento do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S12,Fratura do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S13,"Luxação, entorse ou distensão das articulações e dos ligamentos do pescoço","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S14,Traumatismo de nervos e da medula espinhal ao nível cervical,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S15,Traumatismo dos vasos sangüíneos ao nível do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S16,Traumatismo de tendões e de músculos do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S17,Lesões por esmagamento do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S18,Amputação traumática ao nível do pescoço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S19,Outros traumatismos do pescoço e os não especificados,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S10-S19 Traumatismos do pescoço
S20,Traumatismo superficial do tórax,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S21,Ferimento do tórax,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S22,"Fratura de costela(s), esterno e coluna torácica","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S23,"Luxação, entorse e distensão de articulações e dos ligamentos do tórax","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S24,Traumatismos de nervos e da medula espinhal ao nível do tórax,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S25,Traumatismo de vasos sangüíneos do tórax,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S26,Traumatismo do coração,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S27,Traumatismo de outros órgãos intratorácicos e dos não especificados,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S28,Lesão por esmagamento do tórax e amputação traumática de parte do tórax,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S29,Outros traumatismos do tórax e os não especificados,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S20-S29 Traumatismos do tórax
S30,"Traumatismo superficial do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S31,"Ferimento do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S32,Fratura da coluna lombar e da pelve,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S33,"Luxação, entorse ou distensão das articulações e dos ligamentos da coluna lombar e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S34,"Traumatismo dos nervos e da medula lombar ao nível do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S35,"Traumatismo de vasos sangüíneos ao nível do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S36,Traumatismo de órgãos intra-abdominais,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S37,Traumatismo do aparelho urinário e de órgãos pélvicos,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S38,"Lesão por esmagamento e amputação traumática de parte do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S39,"Outros traumatismos e os não especificados do abdome, do dorso e da pelve","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas","S30-S39 Traumatismos do abdome, do dorso, da coluna lombar e da pelve"
S40,Traumatismo superficial do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S41,Ferimento do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S42,Fratura do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S43,"Luxação, entorse e distensão das articulações e dos ligamentos da cintura escapular","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S44,Traumatismo de nervos ao nível do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S45,Traumatismo dos vasos sangüíneos ao nível do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S46,Traumatismo de tendão e músculo ao nível do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S47,Lesão por esmagamento do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S48,Amputação traumática do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S49,Outros traumatismos e os não especificados do ombro e do braço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S40-S49 Traumatismos do ombro e do braço
S50,Traumatismo superficial do cotovelo e do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S51,Ferimento do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S52,Fratura do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S53,"Luxação, entorse e distensão das articulações e dos ligamentos do cotovelo","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S54,Traumatismo de nervos ao nível do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S55,Traumatismo de vasos sangüíneos ao nível do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S56,Traumatismo do músculo e tendão ao nível do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S57,Lesão por esmagamento do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S58,Amputação traumática do cotovelo e do antebraço,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S59,Outros traumatismos do antebraço e os não especificados,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S50-S59 Traumatismos do cotovelo e do antebraço
S60,Traumatismo superficial do punho e da mão,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S60-S69 Traumatismos do punho e da mão
S61,Ferimento do punho e da mão,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S60-S69 Traumatismos do punho e da mão
S62,Fratura ao nível do punho e da mão,"XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S60-S69 Traumatismos do punho e da mão
S63,"Luxação, entorse e distensão das articulações e dos ligamentos ao nível do punho e da mão","XIX - Lesões, envenenamento e algumas outras conseqüências de causas externas",S60-S69 Traumatismos do punho e da mão
